timestamp,open,high,low,close,volume
2025-05-17 16:00:00,102976.22,103140.0,102797.43,102987.63,79.02476993
2025-05-17 17:00:00,102978.81,103334.33,102957.65,103164.2,59.65965146
2025-05-17 18:00:00,103164.19,103425.28,103005.0,103027.95,83.84040738
2025-05-17 19:00:00,103027.95,103240.0,102955.01,103188.14,46.16679211
2025-05-17 20:00:00,103188.14,103473.73,103107.66,103406.89,70.34049225
2025-05-17 21:00:00,103406.88,103516.94,103154.39,103286.46,81.18798822
2025-05-17 22:00:00,103286.8,103297.58,102940.31,103073.44,87.03132328
2025-05-17 23:00:00,103073.43,103251.28,102987.03,103161.07,49.01388589
2025-05-18 00:00:00,103162.53,103453.34,103130.95,103408.28,41.60556134
2025-05-18 01:00:00,103408.28,103446.68,103169.31,103296.14,40.85261419
2025-05-18 02:00:00,103296.13,103398.64,103279.49,103372.43,34.53611666
2025-05-18 03:00:00,103372.43,103428.28,103161.0,103320.92,41.77690973
2025-05-18 04:00:00,103318.3,103476.27,103318.3,103384.12,21.56893324
2025-05-18 05:00:00,103384.12,103717.91,103384.12,103671.09,35.01149975
2025-05-18 06:00:00,103671.07,103708.28,103400.0,103503.44,26.23284037
2025-05-18 07:00:00,103499.9,103999.88,103469.44,103957.26,48.57768736
2025-05-18 08:00:00,103960.21,104107.85,103839.17,103937.2,87.47089402
2025-05-18 09:00:00,103937.19,104062.25,103869.99,103900.77,45.6006028
2025-05-18 10:00:00,103900.57,103965.97,103821.41,103885.29,40.45148057
2025-05-18 11:00:00,103885.28,104038.02,103794.5,103836.86,74.71255675
2025-05-18 12:00:00,103835.55,103977.61,103735.0,103972.88,66.28287118
2025-05-18 13:00:00,103972.88,104829.06,103915.75,104750.23,188.55633141
2025-05-18 14:00:00,104747.99,105558.58,104574.14,105290.0,477.14984304
2025-05-18 15:00:00,105289.99,105703.0,105000.0,105551.85,278.54119368
2025-05-18 16:00:00,105552.04,105950.0,105181.99,105844.34,323.25328408
2025-05-18 17:00:00,105844.34,105930.0,104859.95,104878.45,265.26596454
2025-05-18 18:00:00,104882.36,104967.44,104009.66,104535.04,362.40879364
2025-05-18 19:00:00,104533.53,104795.53,103888.89,103925.72,193.20916453
2025-05-18 20:00:00,103925.74,104300.0,103325.98,104112.36,280.692455
2025-05-18 21:00:00,104115.33,104667.0,104111.8,104230.2,149.47085248
2025-05-18 22:00:00,104230.21,105995.0,103991.7,105971.1,483.90477163
2025-05-18 23:00:00,105971.11,106692.97,105500.0,106473.46,523.475669
2025-05-19 00:00:00,106488.77,107137.68,105152.08,105270.0,799.11254715
2025-05-19 01:00:00,105270.0,105425.49,104731.52,105073.49,374.37919893
2025-05-19 02:00:00,105077.23,105195.09,104567.0,104660.94,301.59378281
2025-05-19 03:00:00,104660.92,104660.93,103565.2,103634.83,400.78437393
2025-05-19 04:00:00,103630.21,103807.49,102805.0,103022.91,459.85998281
2025-05-19 05:00:00,103019.25,103151.4,102555.0,103051.85,253.78088645
2025-05-19 06:00:00,103045.53,103212.18,102105.0,102233.59,363.18086752
2025-05-19 07:00:00,102232.41,103380.02,102200.01,103256.57,178.32864483
2025-05-19 08:00:00,103256.56,103394.36,102939.61,103270.25,112.66488739
2025-05-19 09:00:00,103261.58,103484.99,103021.92,103091.87,166.18976121
2025-05-19 10:00:00,103087.9,103115.21,102860.96,102951.63,119.18465954
2025-05-19 11:00:00,102951.62,103094.99,102804.8,102979.01,141.55347345
2025-05-19 12:00:00,102979.01,102979.01,102166.31,102499.99,285.74314594
2025-05-19 13:00:00,102499.99,103559.19,102335.06,103318.56,625.17461631
2025-05-19 14:00:00,103318.61,104419.83,103210.71,104367.08,1045.39251567
2025-05-19 15:00:00,104367.07,105000.0,104305.61,104822.66,1059.9267015
2025-05-19 16:00:00,104827.01,105471.43,104525.6,105398.79,637.20574725
2025-05-19 17:00:00,105392.43,105589.91,104958.81,105400.16,715.57855965
2025-05-19 18:00:00,105400.17,105590.73,104713.71,104811.48,548.3363038
2025-05-19 19:00:00,104811.49,105615.26,104662.41,105556.13,611.60238085
2025-05-19 20:00:00,105556.13,105851.73,105357.14,105507.26,382.17924345
2025-05-19 21:00:00,105507.28,105563.42,105054.67,105486.25,157.21149972
2025-05-19 22:00:00,105486.25,105689.25,105183.94,105594.84,192.77947551
2025-05-19 23:00:00,105594.84,105862.54,105480.0,105616.18,172.58013444
2025-05-20 00:00:00,105616.21,106600.0,105593.01,105762.36,391.39060156
2025-05-20 01:00:00,105753.79,106800.0,105723.74,106471.11,349.67762797
2025-05-20 02:00:00,106471.12,106895.0,106013.44,106120.94,417.69166329
2025-05-20 03:00:00,106120.93,106200.58,105555.53,105780.46,214.31353383
2025-05-20 04:00:00,105780.47,106286.45,105561.84,106253.83,168.72289433
2025-05-20 05:00:00,106253.81,106438.34,106092.54,106135.86,179.83971403
2025-05-20 06:00:00,106135.86,106239.74,105420.88,105488.87,145.29190209
2025-05-20 07:00:00,105488.57,105779.12,104956.6,105069.33,192.81964617
2025-05-20 08:00:00,105053.32,105283.61,104871.92,105256.88,134.36842599
2025-05-20 09:00:00,105252.54,105422.49,105208.42,105315.21,97.41217324
2025-05-20 10:00:00,105316.52,105459.29,105032.39,105052.06,102.13083324
2025-05-20 11:00:00,105052.06,105381.42,104928.45,105241.6,75.65931546
2025-05-20 12:00:00,105241.6,105250.41,104683.7,104813.4,124.43569049
2025-05-20 13:00:00,104813.68,104914.59,104209.18,104477.87,474.85687016
2025-05-20 14:00:00,104485.43,105007.3,104325.82,104557.73,475.39433981
2025-05-20 15:00:00,104557.73,105448.21,104523.98,105379.12,452.89487437
2025-05-20 16:00:00,105382.35,105557.2,105128.76,105242.22,381.38372429
2025-05-20 17:00:00,105242.23,106388.9,105241.59,106249.57,596.08808826
2025-05-20 18:00:00,106242.21,106469.2,105265.53,105314.65,538.27273086
2025-05-20 19:00:00,105314.64,107307.0,105209.2,107086.17,1482.25919466
2025-05-20 20:00:00,107086.17,107355.0,106451.65,106956.67,699.89426845
2025-05-20 21:00:00,106958.91,107274.99,106178.81,106659.24,414.65634031
2025-05-20 22:00:00,106659.24,106930.92,105968.14,106805.36,377.47967092
2025-05-20 23:00:00,106805.35,107249.99,106675.0,106883.24,317.42376957
2025-05-21 00:00:00,106883.24,107274.99,106505.01,106788.66,283.23290456
2025-05-21 01:00:00,106788.67,107137.44,106465.8,106544.8,181.2863581
2025-05-21 02:00:00,106550.38,106959.97,106235.81,106888.52,189.97102711
2025-05-21 03:00:00,106888.52,107155.0,106788.1,106892.96,203.08483191
2025-05-21 04:00:00,106892.95,107748.04,106789.9,107338.48,423.92820546
2025-05-21 05:00:00,107330.38,107779.0,107330.38,107579.65,241.13452675
2025-05-21 06:00:00,107587.36,108050.53,107338.78,107804.33,615.78881566
2025-05-21 07:00:00,107804.32,107924.93,106511.0,106559.41,846.54524427
2025-05-21 08:00:00,106558.54,106839.57,106393.3,106424.21,728.20111821
2025-05-21 09:00:00,106428.35,106572.16,106128.14,106239.23,177.41769494
2025-05-21 10:00:00,106239.22,106493.52,106170.98,106374.18,169.98846694
2025-05-21 11:00:00,106374.21,106803.18,106305.05,106594.49,257.9796851
2025-05-21 12:00:00,106592.79,106927.85,106453.97,106624.09,293.09678153
2025-05-21 13:00:00,106624.09,107726.02,106374.24,107317.95,1007.9488546
2025-05-21 14:00:00,107319.7,109095.38,107060.02,109075.65,1815.75122475
2025-05-21 15:00:00,109072.31,109500.0,108373.56,109030.37,2579.91461737
2025-05-21 16:00:00,109030.37,109888.11,108757.37,109190.5,1320.73630692
2025-05-21 17:00:00,109198.98,109419.04,106167.79,106649.54,2318.60165117
2025-05-21 18:00:00,106664.82,107489.82,106385.16,107019.17,704.22605375
2025-05-21 19:00:00,107019.17,108938.33,106650.85,108675.07,1275.17573381
2025-05-21 20:00:00,108675.09,108832.76,107785.92,108297.51,507.69553565
2025-05-21 21:00:00,108297.51,108622.89,107983.78,108472.54,254.91464556
2025-05-21 22:00:00,108477.83,109133.09,108326.18,108796.62,368.69633764
2025-05-21 23:00:00,108796.62,110788.98,108716.35,109699.54,1568.59829086
2025-05-22 00:00:00,109697.19,110200.0,109217.23,109995.71,486.55470216
2025-05-22 01:00:00,109998.98,110594.9,109706.37,109957.11,385.93955282
2025-05-22 02:00:00,109953.02,110991.17,109856.87,110509.01,543.17406554
2025-05-22 03:00:00,110509.01,111903.84,110360.56,111805.99,934.94341973
2025-05-22 04:00:00,111798.08,111820.37,111245.92,111495.62,373.00174436
2025-05-22 05:00:00,111494.33,111683.85,110813.91,110871.13,332.9640725
2025-05-22 06:00:00,110871.13,111185.04,110478.12,110612.08,285.98606827
2025-05-22 07:00:00,110612.09,111157.76,110477.09,111061.79,189.00382276
2025-05-22 08:00:00,111061.85,111172.5,110390.65,110410.13,316.5823188
2025-05-22 09:00:00,110410.13,110849.98,110279.77,110830.27,179.71367137
2025-05-22 10:00:00,110830.28,110972.11,110618.18,110794.22,200.22149999
2025-05-22 11:00:00,110794.22,111340.0,110490.9,110985.64,225.75530016
2025-05-22 12:00:00,110999.99,111644.99,110811.67,111619.05,461.18018053
2025-05-22 13:00:00,111615.84,111634.8,110915.84,110932.5,598.62868876
2025-05-22 14:00:00,110932.41,111423.46,110558.0,110921.72,892.48867707
2025-05-22 15:00:00,110921.72,111597.63,110796.44,111328.2,759.7302756
2025-05-22 16:00:00,111332.32,111850.0,111110.01,111329.99,533.70047694
2025-05-22 17:00:00,111300.87,112000.0,111198.14,111538.49,624.05594046
2025-05-22 18:00:00,111538.5,111999.99,111393.54,111771.43,423.23229856
2025-05-22 19:00:00,111771.43,111980.0,110955.81,111241.94,1370.48879261
2025-05-22 20:00:00,111241.94,111496.68,110863.64,111106.44,564.97240757
2025-05-22 21:00:00,111106.46,111152.06,110776.26,110868.57,208.36524445
2025-05-22 22:00:00,110868.89,111289.29,110868.89,111055.01,149.98139142
2025-05-22 23:00:00,111055.0,111749.99,111055.0,111722.53,209.72294881
2025-05-23 00:00:00,111722.54,111824.07,111400.0,111637.3,160.03707758
2025-05-23 01:00:00,111637.28,111759.41,111222.39,111348.73,146.77651211
2025-05-23 02:00:00,111348.74,111626.0,111200.0,111281.03,169.4869677
2025-05-23 03:00:00,111281.03,111390.92,111013.27,111100.87,163.21369181
2025-05-23 04:00:00,111100.88,111194.47,110543.23,110850.7,189.29986204
2025-05-23 05:00:00,110848.37,110957.57,110655.82,110855.98,99.37655737
2025-05-23 06:00:00,110853.89,110858.57,110400.0,110508.1,147.13151687
2025-05-23 07:00:00,110508.09,110855.45,110508.09,110718.99,87.36670974
2025-05-23 08:00:00,110718.99,111027.6,110707.57,110928.76,66.37241294
2025-05-23 09:00:00,110927.01,111377.2,110901.81,111321.16,79.090313
2025-05-23 10:00:00,111321.15,111339.0,110801.78,111048.84,90.82181169
2025-05-23 11:00:00,111054.59,111090.0,108862.29,109105.05,1207.75908207
2025-05-23 12:00:00,109105.05,109127.13,107327.94,108455.66,1101.74738064
2025-05-23 13:00:00,108455.66,109762.16,107965.58,109676.93,879.11186445
2025-05-23 14:00:00,109661.05,110069.81,109540.4,109700.0,624.17156742
2025-05-23 15:00:00,109700.01,109904.88,108934.94,108973.71,394.34479408
2025-05-23 16:00:00,108973.71,109265.69,108025.0,109101.06,775.4080586
2025-05-23 17:00:00,109101.05,109850.0,109039.82,109433.7,530.06411576
2025-05-23 18:00:00,109433.7,109531.64,108671.59,108822.72,473.62449476
2025-05-23 19:00:00,108822.72,109222.2,108626.43,108747.25,970.09700646
2025-05-23 20:00:00,108744.54,108755.59,108205.69,108261.23,452.58160021
2025-05-23 21:00:00,108261.24,108700.0,108078.86,108320.71,225.37147806
2025-05-23 22:00:00,108320.71,108600.0,107631.3,107818.56,248.19606689
2025-05-23 23:00:00,107818.56,107940.28,106800.01,107329.61,356.78395346
2025-05-24 00:00:00,107332.08,107714.99,106895.77,107396.59,259.45689776
2025-05-24 01:00:00,107396.58,107904.38,107369.23,107502.36,141.52509348
2025-05-24 02:00:00,107502.31,107940.09,107263.62,107816.73,96.30400619
2025-05-24 03:00:00,107816.72,108391.58,107764.89,108390.96,150.81141473
2025-05-24 04:00:00,108390.96,108594.49,108305.28,108502.36,113.73328153
2025-05-24 05:00:00,108502.36,108549.76,108139.63,108265.52,84.97834531
2025-05-24 06:00:00,108265.51,108355.27,107701.01,107980.21,144.19145687
2025-05-24 07:00:00,107980.28,108264.72,107585.79,107619.15,62.58439415
2025-05-24 08:00:00,107619.17,108322.4,107619.17,108270.39,61.06277586
2025-05-24 09:00:00,108274.19,108469.33,108174.46,108196.97,77.65793324
2025-05-24 10:00:00,108203.12,109287.3,108180.12,109123.57,174.66927653
2025-05-24 11:00:00,109121.66,109517.79,109121.64,109224.02,93.52938511
2025-05-24 12:00:00,109229.8,109298.99,108651.48,108814.78,128.66285369
2025-05-24 13:00:00,108814.78,108941.67,108570.97,108630.22,66.99556054
2025-05-24 14:00:00,108620.12,109065.99,108613.74,108993.59,69.57645349
2025-05-24 15:00:00,108991.47,109250.0,108860.21,108965.47,97.78551144
2025-05-24 16:00:00,108966.11,109153.61,108721.62,109044.7,99.11143878
2025-05-24 17:00:00,109059.72,109247.8,108913.94,108959.97,100.89408227
2025-05-24 18:00:00,108959.94,109125.73,108811.81,108854.55,80.43337312
2025-05-24 19:00:00,108855.15,109053.99,108825.0,108988.71,67.00930543
2025-05-24 20:00:00,108988.71,109159.59,108860.5,108890.37,58.32478672
2025-05-24 21:00:00,108890.37,108900.91,108616.83,108847.91,54.59865634
2025-05-24 22:00:00,108854.14,108854.17,108016.83,108115.92,127.83562613
2025-05-24 23:00:00,108130.88,108434.62,107530.02,107794.01,199.62414589
2025-05-25 00:00:00,107794.01,108167.98,107325.29,107489.29,141.08936193
2025-05-25 01:00:00,107483.69,108050.0,107241.34,107699.63,120.87287197
2025-05-25 02:00:00,107699.63,108041.95,107514.73,107962.82,76.38287742
2025-05-25 03:00:00,107962.81,108306.58,107949.38,108134.39,65.49715138
2025-05-25 04:00:00,108134.39,108320.64,107975.47,108280.48,70.59857743
2025-05-25 05:00:00,108280.48,108327.68,107988.65,108138.97,31.928054
2025-05-25 06:00:00,108138.96,108181.1,107708.54,107969.5,39.12435783
2025-05-25 07:00:00,107969.11,107969.11,107457.71,107713.06,60.04067048
2025-05-25 08:00:00,107707.38,107725.33,106974.02,107144.94,129.56056689
2025-05-25 09:00:00,107144.96,107289.89,106750.0,107153.39,140.90227868
2025-05-25 10:00:00,107153.39,107422.45,106856.42,106976.48,78.36456934
2025-05-25 11:00:00,106974.02,107319.34,106872.94,107286.33,65.97012045
2025-05-25 12:00:00,107286.33,107647.8,107205.07,107548.93,79.621128
2025-05-25 13:00:00,107548.92,107802.0,107314.31,107565.63,124.33632115
2025-05-25 14:00:00,107565.63,107680.26,107173.44,107402.69,121.53884684
2025-05-25 15:00:00,107402.69,107464.91,106650.0,107001.2,197.78127671
2025-05-25 16:00:00,107002.0,107291.57,106632.35,107225.56,210.74213036
2025-05-25 17:00:00,107225.54,107420.27,107150.99,107412.31,89.14115799
2025-05-25 18:00:00,107412.31,107644.15,107247.91,107449.08,95.78107947
2025-05-25 19:00:00,107450.33,107970.82,107441.63,107745.28,83.31571017
2025-05-25 20:00:00,107742.09,107792.81,107457.77,107701.14,81.70373375
2025-05-25 21:00:00,107712.59,107955.54,107200.08,107495.37,73.62957604
2025-05-25 22:00:00,107497.78,109272.99,107385.32,109213.28,613.85729829
2025-05-25 23:00:00,109212.36,109371.04,108609.61,109048.68,205.21871083
2025-05-26 00:00:00,109048.41,109651.21,108706.04,109593.27,154.44521721
2025-05-26 01:00:00,109588.45,109905.22,109282.76,109596.88,302.02360817
2025-05-26 02:00:00,109602.98,109830.19,109237.93,109442.95,119.28169966
2025-05-26 03:00:00,109442.95,109836.31,109330.03,109682.34,124.68551791
2025-05-26 04:00:00,109686.8,109796.06,109555.34,109589.52,146.94921003
2025-05-26 05:00:00,109589.52,109738.31,109418.5,109686.64,183.00449216
2025-05-26 06:00:00,109678.17,110000.21,109562.36,109996.51,172.65782454
2025-05-26 07:00:00,110000.0,110289.59,109791.44,110156.05,298.42463747
2025-05-26 08:00:00,110156.05,110258.24,109656.8,109724.79,60.58715603
2025-05-26 09:00:00,109724.79,110060.72,109647.53,109773.63,395.34392436
2025-05-26 10:00:00,109773.63,109923.96,109615.61,109695.35,51.82900386
2025-05-26 11:00:00,109693.87,109888.61,109605.4,109843.01,43.51653562
2025-05-26 12:00:00,109838.57,110124.99,109704.13,109873.45,110.35084079
2025-05-26 13:00:00,109873.45,110042.92,109509.63,109650.55,238.03596854
2025-05-26 14:00:00,109644.44,109797.29,109553.64,109706.39,282.5114112
2025-05-26 15:00:00,109706.4,110474.41,109592.01,110047.43,413.90523156
2025-05-26 16:00:00,110047.52,110467.81,109134.26,109429.17,366.05114181
2025-05-26 17:00:00,109429.16,109738.79,108931.58,109217.5,222.44746451
2025-05-26 18:00:00,109217.49,109510.25,109037.81,109130.6,194.08507893
2025-05-26 19:00:00,109130.52,109229.6,108884.34,109157.59,148.01709954
2025-05-26 20:00:00,109157.58,109649.35,108970.05,109623.61,276.45522232
2025-05-26 21:00:00,109617.67,109685.33,109165.14,109382.42,95.30808185
2025-05-26 22:00:00,109382.42,109923.4,109193.78,109229.05,133.66985318
2025-05-26 23:00:00,109229.07,109510.13,109090.92,109464.32,107.79331819
2025-05-27 00:00:00,109464.33,109718.96,109155.03,109181.09,122.02492841
2025-05-27 01:00:00,109181.09,109186.62,107536.41,108427.4,475.48266868
2025-05-27 02:00:00,108427.39,108732.81,107920.0,108304.35,198.08432816
2025-05-27 03:00:00,108303.7,109337.16,108296.92,108925.85,263.95630403
2025-05-27 04:00:00,108925.86,109382.48,108886.63,108980.74,108.88214041
2025-05-27 05:00:00,108980.76,108999.98,108565.62,108942.34,131.19518491
2025-05-27 06:00:00,108942.34,109300.0,108866.75,108866.77,164.01257191
2025-05-27 07:00:00,108866.78,109662.0,108866.78,109566.99,127.21987466
2025-05-27 08:00:00,109576.79,109818.2,109519.88,109742.81,114.67804663
2025-05-27 09:00:00,109743.56,109950.0,109465.85,109881.16,463.53661192
2025-05-27 10:00:00,109881.16,109909.24,109671.39,109743.42,97.70127937
2025-05-27 11:00:00,109735.74,109819.37,109475.27,109629.01,82.8061839
2025-05-27 12:00:00,109630.64,109883.84,109496.63,109648.08,161.05518155
2025-05-27 13:00:00,109648.08,110829.42,109617.5,109904.86,1029.04060221
2025-05-27 14:00:00,109899.97,110289.93,108652.66,109426.54,693.96672642
2025-05-27 15:00:00,109426.56,110290.03,109054.5,110200.0,605.73326248
2025-05-27 16:00:00,110197.12,110567.26,109957.27,110274.91,881.15801202
2025-05-27 17:00:00,110274.92,110531.65,110000.0,110296.06,1045.22639003
2025-05-27 18:00:00,110296.06,110488.9,109865.18,109934.45,450.55103202
2025-05-27 19:00:00,109934.45,110115.05,109605.12,109938.56,636.38721554
2025-05-27 20:00:00,109940.2,109968.4,109590.87,109596.88,244.25033595
2025-05-27 21:00:00,109597.38,109738.24,108877.0,108978.63,367.32685539
2025-05-27 22:00:00,108977.63,109219.98,108622.72,109065.44,184.79208376
2025-05-27 23:00:00,109065.44,109200.0,108930.0,108978.46,177.99692218
2025-05-28 00:00:00,108978.45,109306.86,108731.38,109255.2,193.4316433
2025-05-28 01:00:00,109255.2,109344.89,108662.55,108727.2,216.49352741
2025-05-28 02:00:00,108728.62,108929.91,108446.0,108667.28,165.19440116
2025-05-28 03:00:00,108667.27,109024.34,108601.32,108911.52,118.03836419
2025-05-28 04:00:00,108905.66,109121.37,108664.05,109032.6,144.55705269
2025-05-28 05:00:00,109030.19,109148.0,108896.1,109042.11,114.34613351
2025-05-28 06:00:00,109042.12,109042.12,108668.1,108772.07,141.27056368
2025-05-28 07:00:00,108772.07,109064.15,108755.2,108869.58,73.25987605
2025-05-28 08:00:00,108869.59,109189.68,108642.86,109093.07,184.78539575
2025-05-28 09:00:00,109093.08,109137.96,108555.47,108856.32,138.94834101
2025-05-28 10:00:00,108856.52,108999.99,108317.5,108872.26,233.38144916
2025-05-28 11:00:00,108875.03,109004.86,108770.15,108916.32,92.5822757
2025-05-28 12:00:00,108916.33,109099.0,108828.48,108945.4,119.43208642
2025-05-28 13:00:00,108942.79,109061.0,108000.01,108101.34,614.83295841
2025-05-28 14:00:00,108093.69,108301.38,107504.14,107558.19,755.26926547
2025-05-28 15:00:00,107552.75,107722.72,107050.0,107149.25,546.11149997
2025-05-28 16:00:00,107149.26,107482.48,107149.25,107447.84,351.21922747
2025-05-28 17:00:00,107450.0,107884.52,107390.98,107709.74,232.29910736
2025-05-28 18:00:00,107709.73,107713.93,107659.19,107688.51,3.49736379
